1,-715.4470825195312,852.1685180664062,-1111.7926025390625,-0.017244359478354454,-0.010016808286309242,0.00556324515491724,0.9997856020927429,2,-646.4078979492188,792.4092407226562,-1017.8837890625,-0.0009474537218920887,0.0008609615615569055,-0.0018669192213565111,0.9999973773956299,242,406,355,934
1,-715.4343872070312,852.1574096679688,-1111.840087890625,-0.016620008274912834,-0.009729220531880856,0.005344031378626823,0.9998002648353577,2,-646.3590698242188,792.3269653320312,-1017.9228515625,-0.0018492419039830565,0.0011128692422062159,-0.002403171267360449,0.9999947547912598,242,405,355,934
1,-715.4298095703125,852.2610473632812,-1111.780517578125,-0.0165118295699358,-0.009273700416088104,0.004553101025521755,0.9998103380203247,2,-646.3375244140625,792.385498046875,-1017.912841796875,-0.002715768525376916,0.001284109428524971,-0.002360223326832056,0.9999927878379822,239,403,353,931
1,-715.05029296875,852.3491821289062,-1111.6749267578125,-0.017071973532438278,-0.009168139658868313,0.004194461740553379,0.9998034238815308,2,-645.955810546875,792.2274780273438,-1017.995361328125,-0.005895847920328379,0.0035021028015762568,-0.006114870775490999,0.9999579191207886,243,407,356,936
1,-715.0487670898438,852.3981323242188,-1111.869140625,-0.017434928566217422,-0.007924801670014858,0.004052096977829933,0.9998083710670471,2,-645.8776245117188,792.3956298828125,-1018.1121826171875,-0.007046733982861042,0.0034904603380709887,-0.003646224271506071,0.9999623894691467,242,406,356,936
1,-714.983154296875,852.347900390625,-1111.9058837890625,-0.01675352267920971,-0.007948172278702259,0.004353508818894625,0.9998185038566589,2,-645.7933959960938,792.4050903320312,-1018.18896484375,-0.00483919121325016,0.004707501735538244,-0.0042958068661391735,0.9999680519104004,243,407,356,937
1,-715.1341552734375,852.336181640625,-1111.87890625,-0.017124228179454803,-0.008906805887818336,0.004763773642480373,0.9998023509979248,2,-645.9371337890625,792.5217895507812,-1018.0482177734375,-0.0034999866038560867,0.002084798412397504,-0.0020263814367353916,0.9999896883964539,242,407,356,936
1,-715.2840576171875,852.1569213867188,-1111.8876953125,-0.015615222044289112,-0.010318627581000328,0.00627504289150238,0.999805212020874,2,-645.9888916015625,792.5750732421875,-1018.02099609375,-0.0012712368043139577,0.00118578493129462,0.0011809271527454257,0.9999977946281433,242,407,356,936
1,-715.0701293945312,852.2220458984375,-1111.855224609375,-0.01610388793051243,-0.010468674823641777,0.006140459794551134,0.9997966885566711,2,-645.8809204101562,792.568603515625,-1017.9421997070312,-0.0024055931717157364,0.0003035860136151314,0.0005283222999423742,0.9999969601631165,242,406,356,935
1,-715.1515502929688,852.2123413085938,-1111.873291015625,-0.01659899391233921,-0.009438165463507175,0.006028721574693918,0.9997994303703308,2,-645.89794921875,792.5645751953125,-1017.978271484375,-0.003945920616388321,0.00043483052286319435,0.00040513972635380924,0.9999920725822449,242,407,356,936
1,-715.1710205078125,852.292236328125,-1111.9287109375,-0.015557602047920227,-0.009980219416320324,0.005433464422821999,0.999814510345459,2,-645.982666015625,792.5724487304688,-1018.106201171875,-0.0048692193813622,0.0026405449025332928,-6.162842328194529e-05,0.999984622001648,242,407,356,936
1,-715.0975341796875,852.2775268554688,-1111.99462890625,-0.016883984208106995,-0.008837806060910225,0.005335183814167976,0.9998041987419128,2,-645.8781127929688,792.4776000976562,-1018.154052734375,-0.0048874858766794205,0.0028190568555146456,-0.0014384557725861669,0.9999831318855286,242,406,356,935
1,-715.0609741210938,852.30029296875,-1112.007568359375,-0.016846682876348495,-0.008729728870093822,0.0054459641687572,0.9998051524162292,2,-645.8757934570312,792.4814453125,-1018.145751953125,-0.006225972902029753,0.002831934252753854,-0.00135896319989115,0.9999755620956421,242,406,356,936
1,-715.118408203125,852.2626342773438,-1111.95263671875,-0.015331028029322624,-0.009416021406650543,0.005258973687887192,0.9998243451118469,2,-645.9276733398438,792.469970703125,-1018.1599731445312,-0.005196609999984503,0.002964350860565901,-0.001245570369064808,0.9999813437461853,243,407,357,936
1,-715.1348266601562,852.3316040039062,-1112.004150390625,-0.016336696222424507,-0.008362727239727974,0.0050189862959086895,0.9998189806938171,2,-645.8928833007812,792.5000610351562,-1018.182861328125,-0.007267053239047527,0.0029494601767510176,-0.001843881094828248,0.999967634677887,240,405,354,934
1,-715.12255859375,852.3247680664062,-1112.050537109375,-0.016652943566441536,-0.008489997126162052,0.005444966722279787,0.9998103976249695,2,-645.8716430664062,792.5252075195312,-1018.2369384765625,-0.008020320907235146,0.003246834734454751,-0.0013958492781966925,0.9999615550041199,242,407,356,936
1,-715.02587890625,852.3793334960938,-1112.11767578125,-0.016565008088946342,-0.008234620094299316,0.005009878426790237,0.9998162984848022,2,-645.7866821289062,792.5177612304688,-1018.3197021484375,-0.008882284164428711,0.003455167869105935,-0.0016834147972986102,0.999953031539917,243,407,357,936
1,-714.8968505859375,852.3976440429688,-1112.16552734375,-0.015402289107441902,-0.0078110299073159695,0.004459307994693518,0.999841034412384,2,-645.6117553710938,792.3167114257812,-1018.5631713867188,-0.010550030507147312,0.0030975164845585823,-0.0015193973667919636,0.9999383687973022,243,407,357,936
1,-714.96044921875,852.3705444335938,-1112.17626953125,-0.0163192767649889,-0.008366410620510578,0.004976242780685425,0.9998195171356201,2,-645.688720703125,792.3457641601562,-1018.4948120117188,-0.011343853548169136,0.00247128470800817,-0.0014888026053085923,0.9999315142631531,243,407,357,937
1,-714.9517822265625,852.4170532226562,-1112.16552734375,-0.01572776772081852,-0.00813270639628172,0.00453892583027482,0.9998328685760498,2,-645.6959838867188,792.4087524414062,-1018.4610595703125,-0.0106963524594903,0.0023392161820083857,-0.0016527669504284859,0.9999386668205261,243,407,357,936
1,-714.9579467773438,852.4508666992188,-1112.13037109375,-0.01618150994181633,-0.00811471976339817,0.005032377317547798,0.9998234510421753,2,-645.7313232421875,792.3619995117188,-1018.517822265625,-0.0017028418369591236,0.0008818449568934739,0.0003756515507120639,0.999998152256012,243,407,357,937
1,-714.9259643554688,852.4642333984375,-1112.14013671875,-0.015541351400315762,-0.007991509512066841,0.004408237524330616,0.9998375177383423,2,-645.6742553710938,792.45556640625,-1018.4400024414062,-0.012556391768157482,0.0014165956526994705,-0.0008114668307825923,0.9999197721481323,240,405,354,934
1,-714.9545288085938,852.38671875,-1112.1632080078125,-0.015774713829159737,-0.00843872595578432,0.0057103680446743965,0.9998237490653992,2,-645.7410888671875,792.4330444335938,-1018.42578125,-0.014522614888846874,0.0020106900483369827,-0.002338223857805133,0.9998897314071655,243,407,357,937
1,-714.9426879882812,852.3733520507812,-1112.174560546875,-0.01572263613343239,-0.008179957047104836,0.004854648839682341,0.9998312592506409,2,-645.6677856445312,792.4059448242188,-1018.4828491210938,-0.011384449899196625,0.0015516190323978662,-0.0006118411547504365,0.9999338388442993,240,405,354,934
1,-714.9293212890625,852.4351196289062,-1112.129150390625,-0.015014666132628918,-0.008167173713445663,0.004558702930808067,0.9998434782028198,2,-645.6557006835938,792.4533081054688,-1018.4530029296875,-0.011738105677068233,0.0009585092775523663,-0.000565165828447789,0.9999305009841919,243,407,357,937
1,-714.9373779296875,852.4376831054688,-1112.0947265625,-0.01609274558722973,-0.00819635670632124,0.005054233595728874,0.9998241662979126,2,-645.654541015625,792.4978637695312,-1018.3829345703125,-0.011904974468052387,0.0007535978802479804,-0.00040114918374456465,0.9999288320541382,243,407,357,937
1,-714.9393310546875,852.3607788085938,-1112.087890625,-0.0159897543489933,-0.008438833057880402,0.0052775121293962,0.9998224973678589,2,-645.627685546875,792.4122924804688,-1018.3389282226562,-0.012879805639386177,-0.00032220850698649883,0.00011922664270969108,0.9999169707298279,243,407,357,937
1,-714.9329223632812,852.3389282226562,-1112.0877685546875,-0.015859823673963547,-0.008374438621103764,0.005389867816120386,0.9998246431350708,2,-645.591796875,792.3685913085938,-1018.3842163085938,-0.009591631591320038,0.0010274425148963928,-0.0010055144084617496,0.9999529123306274,243,407,357,937
1,-714.951171875,852.3358764648438,-1112.089599609375,-0.015979990363121033,-0.008514990098774433,0.005657278932631016,0.9998200535774231,2,-645.626220703125,792.4091186523438,-1018.3438110351562,-0.010352998971939087,8.166277439158875e-06,-0.0007802445907145739,0.9999459981918335,243,407,357,937
1,-714.934814453125,852.3433227539062,-1112.0938720703125,-0.015864962711930275,-0.008594507351517677,0.005515018478035927,0.9998220801353455,2,-645.6114501953125,792.430908203125,-1018.337158203125,-0.010382190346717834,-0.0002194911357946694,-0.0010187099687755108,0.9999456405639648,243,407,357,937
1,-714.8593139648438,852.433349609375,-1112.1002197265625,-0.015623182989656925,-0.008303189650177956,0.004415847826749086,0.9998337626457214,2,-645.568603515625,792.4351806640625,-1018.3920288085938,-0.008963569067418575,0.0011290620313957334,-0.0024698677007108927,0.9999561309814453,243,407,357,937
