1.00000000,-138.63601685,887.05010986,747.22296143,0.67419136,-0.57115620,-0.46823785,-0.52068251,0.08205783,-0.84979784,2.00000000,-233.33448792,885.35760498,822.28485107,0.23287392,0.72758961,-0.64527756,-0.48716903,-0.48698652,-0.72492099,0.14600000,0.21799999,0.21799999,0.00000000
1.00000000,-138.52348328,887.31958008,747.37475586,0.69008517,-0.55940789,-0.45917886,-0.52043957,0.05731130,-0.85197312,2.00000000,-233.03407288,885.02252197,822.42144775,0.24207473,0.72136670,-0.64886832,-0.47904092,-0.49270523,-0.72647220,0.14900000,0.21799999,0.21799999,0.00000000
1.00000000,-138.64228821,887.08666992,747.25048828,0.67293787,-0.57201207,-0.46899548,-0.52050638,0.08431602,-0.84968460,2.00000000,-232.24137878,884.20599365,822.43585205,0.22961521,0.72225237,-0.65240204,-0.52070069,-0.47515726,-0.70929301,0.14900000,0.21799999,0.21799999,0.00000000
1.00000000,-138.57269287,887.37414551,747.41424561,0.68923330,-0.55970657,-0.46009344,-0.52074718,0.05884552,-0.85168046,2.00000000,-231.40718079,883.43536377,822.52410889,0.19504911,0.74008632,-0.64360553,-0.50103843,-0.48893619,-0.71407413,0.14600000,0.21600001,0.25999999,0.00000000
1.00000000,-138.61408997,887.41271973,747.39544678,0.65713954,-0.58710790,-0.47272825,-0.52054226,0.10011637,-0.84794599,2.00000000,-231.06471252,883.12750244,822.71398926,0.19344807,0.73459727,-0.65034199,-0.49742788,-0.49791455,-0.71038485,0.14500000,0.21300000,0.21300000,0.00000000
1.00000000,-138.65803528,887.42077637,747.41210938,0.65804970,-0.58614719,-0.47265431,-0.52021539,0.09991330,-0.84817058,2.00000000,-230.21443176,882.09075928,822.65594482,0.15430009,0.76102120,-0.63010967,-0.48556978,-0.49700689,-0.71917045,0.14700000,0.21400000,0.20800000,0.00000000
1.00000000,-138.82713318,887.29595947,747.37036133,0.64666313,-0.59568626,-0.47642908,-0.54839343,0.07106537,-0.83319527,2.00000000,-229.91317749,881.54699707,822.81390381,0.20318019,0.73177361,-0.65055758,-0.49533889,-0.49630475,-0.71296644,0.14600000,0.21100000,0.22499999,0.00000000
1.00000000,-138.84719849,887.30261230,747.37847900,0.64770067,-0.59507114,-0.47578785,-0.54734176,0.07098752,-0.83389306,2.00000000,-228.98973083,880.69073486,822.66296387,0.16907853,0.74974495,-0.63976169,-0.51573294,-0.48584771,-0.70567101,0.14600000,0.21100000,0.22499999,0.00000000
1.00000000,-138.92630005,887.19012451,747.36962891,0.67056477,-0.57622927,-0.46722880,-0.54702610,0.04135591,-0.83609337,2.00000000,-228.15974426,879.96826172,822.60028076,0.13921165,0.76032346,-0.63445127,-0.50223333,-0.49796546,-0.70695978,0.14900000,0.21200000,0.20299999,0.00000000
1.00000000,-138.99826050,887.09143066,747.26684570,0.66338646,-0.58080012,-0.47179410,-0.54824895,0.05184031,-0.83470696,2.00000000,-227.50666809,879.32617188,822.61187744,0.12824667,0.76381052,-0.63257116,-0.49860290,-0.50170803,-0.70688337,0.14600000,0.20900001,0.19900000,0.00000000
1.00000000,-139.02786255,887.10400391,747.26159668,0.66416919,-0.58000398,-0.47167224,-0.54809546,0.05128199,-0.83484221,2.00000000,-226.85765076,878.61462402,822.67517090,0.10800862,0.77501357,-0.62264621,-0.49854767,-0.49963880,-0.70838672,0.15000001,0.20999999,0.20400000,0.00000000
1.00000000,-139.06086731,887.10388184,747.25250244,0.66510934,-0.57937825,-0.47111616,-0.54779875,0.05019921,-0.83510268,2.00000000,-226.31382751,878.15576172,822.74877930,0.08221644,0.78554130,-0.61332345,-0.51802635,-0.49205601,-0.69966429,0.15000001,0.20999999,0.20400000,0.00000000
1.00000000,-139.10934448,887.13909912,747.26348877,0.66556537,-0.57805467,-0.47209695,-0.54833400,0.05038649,-0.83474010,2.00000000,-225.83148193,877.65618896,822.83306885,0.06244349,0.79515862,-0.60317779,-0.53372955,-0.48407447,-0.69340080,0.14600000,0.20700000,0.19400001,0.00000000
1.00000000,-139.04693604,887.08569336,747.20697021,0.66666079,-0.57726836,-0.47151309,-0.54781103,0.04949808,-0.83513659,2.00000000,-225.62826538,878.09210205,823.04833984,0.01216096,0.83391273,-0.55176270,-0.49370348,-0.47484624,-0.72854543,0.14900000,0.20800000,0.19300000,0.00000000
1.00000000,-139.10795593,887.15802002,747.26428223,0.66513771,-0.57781303,-0.47299460,-0.55057180,0.04842269,-0.83338225,2.00000000,-224.66864014,877.04168701,823.10510254,0.03115267,0.83119851,-0.55510235,-0.53368479,-0.45574522,-0.71237409,0.14700000,0.20600000,0.19000000,0.00000000
1.00000000,-139.16023254,887.17437744,747.29272461,0.66757298,-0.57571477,-0.47212160,-0.55018049,0.04579389,-0.83378917,2.00000000,-224.21752930,876.54876709,823.11108398,0.01849782,0.83642411,-0.54777050,-0.53297293,-0.45528507,-0.71320069,0.14700000,0.20600000,0.19000000,0.00000000
1.00000000,-139.21954346,887.15759277,747.27886963,0.66741389,-0.57594812,-0.47206193,-0.55159128,0.04354072,-0.83297747,2.00000000,-223.62080383,875.30096436,822.78009033,0.02527678,0.81169951,-0.58352810,-0.50842690,-0.49214554,-0.70660806,0.14900000,0.20700000,0.19000000,0.00000000
1.00000000,-139.23971558,887.15588379,747.29254150,0.66772658,-0.57524610,-0.47247562,-0.55167985,0.04373372,-0.83290863,2.00000000,-222.95510864,874.61578369,822.69744873,0.00732917,0.81865865,-0.57423359,-0.53345579,-0.48250973,-0.69470084,0.14700000,0.20400000,0.18700001,0.00000000
1.00000000,-139.27676392,887.13433838,747.31573486,0.66891247,-0.57445025,-0.47176591,-0.55031455,0.04394841,-0.83380008,2.00000000,-222.65097046,874.40783691,822.66235352,0.02025527,0.81362569,-0.58103615,-0.46083295,-0.50814152,-0.72761613,0.14600000,0.45400000,0.18700001,0.00000000
1.00000000,-139.28038025,887.17523193,747.36517334,0.66427678,-0.57795942,-0.47402459,-0.55630648,0.04130930,-0.82994980,2.00000000,-222.07565308,873.91998291,822.47033691,0.00534731,0.82498556,-0.56512839,-0.46936721,-0.49694467,-0.72989070,0.14700000,0.20299999,0.18300000,0.00000000
1.00000000,-139.37620544,887.16448975,747.42608643,0.66597056,-0.57491058,-0.47535366,-0.55909926,0.03718126,-0.82826668,2.00000000,-220.94776917,872.87622070,822.51885986,-0.04805565,0.83532798,-0.54764754,-0.51037920,-0.49183691,-0.70541447,0.14700000,0.20299999,0.18300000,0.00000000
1.00000000,-139.40745544,887.18347168,747.44293213,0.66617340,-0.57480025,-0.47520292,-0.55902100,0.03691792,-0.82833141,2.00000000,-220.42210388,872.38439941,822.49261475,-0.05380285,0.83530939,-0.54714137,-0.51262677,-0.49332523,-0.70274055,0.14600000,0.20000000,0.18000001,0.00000000
1.00000000,-139.47676086,887.29840088,747.50048828,0.66352159,-0.57714027,-0.47607580,-0.55762511,0.04273957,-0.82899195,2.00000000,-219.76252747,871.87097168,822.48150635,-0.06592429,0.83547324,-0.54556262,-0.51257902,-0.49745297,-0.69985956,0.14700000,0.53500003,0.17900001,0.00000000
1.00000000,-139.52151489,887.34405518,747.51068115,0.66414732,-0.57623208,-0.47630346,-0.55833459,0.04137361,-0.82858360,2.00000000,-219.21102905,871.46728516,822.47619629,-0.07897651,0.83815140,-0.53968972,-0.51533347,-0.49775720,-0.69761682,0.14600000,0.19800000,0.17600000,0.00000000
1.00000000,-139.61845398,887.35650635,747.54516602,0.66420192,-0.57395953,-0.47896382,-0.56197339,0.03914851,-0.82622844,2.00000000,-219.18174744,871.67553711,822.47064209,-0.13047385,0.85170251,-0.50752282,-0.47844535,-0.50243807,-0.72017086,0.14600000,0.19800000,0.17600000,0.00000000
1.00000000,-139.64709473,887.37908936,747.52429199,0.66462576,-0.57357699,-0.47883397,-0.56239945,0.03788573,-0.82599723,2.00000000,-218.16352844,870.84167480,822.34625244,-0.10281527,0.84368271,-0.52690494,-0.51694864,-0.49787915,-0.69633389,0.15000001,0.20000000,0.17600000,0.00000000
1.00000000,-139.53742981,887.54943848,747.60168457,0.67215616,-0.57129443,-0.47098705,-0.55674779,0.02936196,-0.83016247,2.00000000,-218.15545654,870.86816406,822.51452637,-0.06536531,0.82889915,-0.55556601,-0.52583873,-0.50179291,-0.68680245,0.14600000,0.57400000,0.17299999,0.00000000
1.00000000,-139.55546570,887.59210205,747.60107422,0.67064059,-0.57264924,-0.47150195,-0.55721104,0.03067470,-0.82980418,2.00000000,-217.59988403,870.69226074,822.13287354,-0.15705192,0.85620558,-0.49218565,-0.47360134,-0.50262165,-0.72323811,0.15000001,0.19900000,0.17399999,0.00000000
1.00000000,-139.58328247,887.66278076,747.60717773,0.67060161,-0.57237339,-0.47189212,-0.55714917,0.03137821,-0.82981944,2.00000000,-216.34327698,869.65173340,822.06262207,-0.09527338,0.83602905,-0.54035026,-0.54078186,-0.49920297,-0.67701650,0.14700000,0.19499999,0.17100000,0.00000000
1.00000000,-139.66366577,887.73974609,747.57885742,0.66756499,-0.57348812,-0.47483513,-0.56004488,0.03347147,-0.82778579,2.00000000,-214.74266052,868.74023438,821.68231201,-0.16631639,0.85371107,-0.49347371,-0.53460675,-0.49857736,-0.68236077,0.14700000,0.19499999,0.17100000,0.00000000
1.00000000,-139.71751404,887.79095459,747.52642822,0.66823351,-0.57337636,-0.47402906,-0.55993503,0.03190190,-0.82792211,2.00000000,-214.51127625,869.02886963,821.79199219,-0.22488093,0.86055905,-0.45701933,-0.48656100,-0.50554645,-0.71251750,0.15000001,0.56000000,0.17000000,0.00000000
1.00000000,-139.75149536,887.83392334,747.49084473,0.66836262,-0.57273954,-0.47461653,-0.56076616,0.03124493,-0.82738441,2.00000000,-213.61138916,868.41351318,821.92517090,-0.16411185,0.84314120,-0.51203567,-0.55097473,-0.50890541,-0.66139448,0.14700000,0.19400001,0.16599999,0.00000000
1.00000000,-139.80673218,887.86932373,747.46173096,0.66552687,-0.57445753,-0.47652131,-0.56319296,0.03244454,-0.82568824,2.00000000,-213.25396729,868.22363281,821.90905762,-0.16572213,0.84094632,-0.51511705,-0.55139315,-0.51207745,-0.65859127,0.15000001,0.19599999,0.16599999,0.00000000
1.00000000,-139.96330261,887.69378662,747.24633789,0.68330359,-0.56327665,-0.46455953,-0.55773318,0.00794470,-0.82998222,2.00000000,-213.18797302,868.16882324,821.91363525,-0.16435611,0.84096104,-0.51553047,-0.54813963,-0.51237893,-0.66106796,0.15000001,0.19599999,0.16599999,0.00000000
1.00000000,-139.76200867,887.88531494,747.46850586,0.66630822,-0.57417303,-0.47577164,-0.56295496,0.03107047,-0.82590330,2.00000000,-213.42614746,868.33050537,821.96533203,-0.16558397,0.84328407,-0.51132554,-0.54942185,-0.50944829,-0.66226733,0.14700000,0.50099999,0.16400000,0.00000000
1.00000000,-139.71777344,887.86682129,747.46191406,0.66679752,-0.57452679,-0.47465777,-0.56186306,0.03085852,-0.82665443,2.00000000,-213.63522339,868.43365479,821.96466064,-0.15693891,0.84360605,-0.51351631,-0.54356045,-0.50790310,-0.66826379,0.14600000,0.19300000,0.16500001,0.00000000
1.00000000,-139.71774292,887.84252930,747.46673584,0.66586888,-0.57417506,-0.47638389,-0.56399614,0.03059947,-0.82521033,2.00000000,-213.66213989,868.34179688,821.96759033,-0.15754724,0.84449255,-0.51187032,-0.54180968,-0.50727963,-0.67015648,0.14700000,0.19499999,0.16500001,0.00000000
1.00000000,-139.71670532,887.81781006,747.50207520,0.66623718,-0.57330894,-0.47691187,-0.56363833,0.03162998,-0.82541603,2.00000000,-213.60710144,868.23944092,822.02429199,-0.16152573,0.84481430,-0.51009625,-0.54816830,-0.50661683,-0.66547030,0.14700000,0.19499999,0.16500001,0.00000000
1.00000000,-139.71487427,887.78417969,747.52398682,0.66763389,-0.57252091,-0.47590426,-0.56326574,0.02955562,-0.82574719,2.00000000,-213.61427307,868.14599609,822.04663086,-0.16160178,0.84402144,-0.51138312,-0.54743433,-0.50782466,-0.66515398,0.14600000,0.43500000,0.16400000,0.00000000
1.00000000,-139.71875000,887.75823975,747.54931641,0.66845775,-0.57174927,-0.47567537,-0.56305212,0.02884513,-0.82591784,2.00000000,-213.59146118,867.96197510,822.02416992,-0.16206992,0.84420598,-0.51093018,-0.54930103,-0.50731981,-0.66399920,0.15000001,0.19499999,0.16500001,0.00000000
1.00000000,-139.73925781,887.73748779,747.58013916,0.66876584,-0.57107276,-0.47605488,-0.56275791,0.02961344,-0.82609123,2.00000000,-214.23602295,868.46887207,822.11535645,-0.20594406,0.85294211,-0.47966331,-0.50376952,-0.51263773,-0.69528341,0.14700000,0.19400001,0.16500001,0.00000000
1.00000000,-139.81817627,887.70281982,747.62426758,0.67043304,-0.56747627,-0.47800642,-0.56567776,0.02596104,-0.82421762,2.00000000,-214.23428345,868.38635254,822.13165283,-0.20622730,0.85213417,-0.48097605,-0.50134844,-0.51413858,-0.69592506,0.15000001,0.39399999,0.16700000,0.00000000
1.00000000,-139.84460449,887.64996338,747.60754395,0.67010510,-0.56788063,-0.47798622,-0.56631649,0.02513820,-0.82380456,2.00000000,-214.42108154,868.48767090,822.14965820,-0.20185030,0.85194784,-0.48315781,-0.49803358,-0.51405454,-0.69836283,0.15000001,0.39399999,0.16700000,0.00000000
1.00000000,-139.83460999,887.63073730,747.59008789,0.67155039,-0.56697541,-0.47703132,-0.56576341,0.02336597,-0.82423651,2.00000000,-213.87016296,867.91381836,822.04962158,-0.15556145,0.84148759,-0.51739669,-0.54025024,-0.51097310,-0.66860771,0.14700000,0.19400001,0.16400000,0.00000000
1.00000000,-139.82369995,887.51898193,747.67675781,0.67085218,-0.56085724,-0.48517686,-0.57391816,0.02168804,-0.81862545,2.00000000,-214.31269836,868.46850586,821.94348145,-0.23047948,0.86118352,-0.45303699,-0.48674801,-0.50517118,-0.71265614,0.15000001,0.19800000,0.16700000,0.00000000
1.00000000,-139.82066345,887.37481689,747.48931885,0.66153979,-0.56825519,-0.48933753,-0.57472742,0.03497714,-0.81759709,2.00000000,-214.70698547,868.74029541,822.03051758,-0.22047687,0.86205566,-0.45634431,-0.49708220,-0.50184762,-0.70785475,0.14700000,0.38299999,0.16599999,0.00000000
