frame_idx,ch1,ch2,ch3,ch4,back_lt_id,back_lt_x,back_lt_y,back_lt_z,back_rt_id,back_rt_x,back_rt_y,back_rt_z,back_rb_id,back_rb_x,back_rb_y,back_rb_z,back_lb_id,back_lb_x,back_lb_y,back_lb_z,tip_lt_id,tip_lt_x,tip_lt_y,tip_lt_z,tip_rt_id,tip_rt_x,tip_rt_y,tip_rt_z,tip_rb_id,tip_rb_x,tip_rb_y,tip_rb_z,tip_lb_id,tip_lb_x,tip_lb_y,tip_lb_z,pip_id,pip_x,pip_y,pip_z,dip_id,dip_x,dip_y,dip_z
1040,0.066,0.347,0.47,0.0,103780,-93.18397,845.52271,647.0141,103782,-97.21612,830.80743,629.43292,103785,-73.23508,824.76312,630.90375,103838,-70.24116,845.90851,646.30426,103816,-86.28491,891.17334,779.70795,103805,-89.37908,886.11346,755.70239,103804,-64.26684,891.0838,753.05365,103814,-62.51979,895.88501,778.63196,103778,-77.65711,874.4353,708.71338,103807,-74.95558,876.67755,731.84467
1041,0.066,0.347,0.471,0.0,103780,-93.20963,845.51141,647.026,103782,-97.20779,830.82196,629.40344,103785,-73.19712,824.78583,630.92291,103838,-70.22031,845.91028,646.33533,103816,-86.4725,891.22192,779.96277,103805,-89.18642,886.18854,755.84357,103804,-64.23756,890.9762,753.14563,103814,-62.29796,895.43396,778.5473,103778,-77.65791,874.44232,708.7547,103807,-74.93363,876.61475,731.89215
1042,0.066,0.647,0.471,0.0,103780,-93.20506,845.50781,647.01318,103782,-97.21716,830.80432,629.42743,103785,-73.26149,824.73267,630.90063,103838,-70.21114,845.89099,646.32257,103816,-86.38161,891.00806,780.1012,103805,-89.23857,885.86432,755.86139,103804,-64.18092,890.84125,753.22229,103814,-62.22318,895.19287,778.69147,103778,-77.62291,874.4223,708.74854,103807,-74.91458,876.5556,731.94525
1043,0.066,0.647,0.471,0.0,103780,-93.22544,845.53125,647.04938,103782,-97.22602,830.84399,629.41943,103785,-73.26241,824.72382,630.8894,103838,-70.25081,845.87732,646.33575,103816,-86.28256,890.79694,780.23901,103805,-89.2067,885.82666,756.10461,103804,-63.60948,890.48944,753.92242,103814,-62.01601,894.73547,778.5968,103778,-77.58714,874.41595,708.74927,103807,-74.89008,876.49677,731.98401
1044,0.066,0.348,0.471,0.0,103780,-93.17371,845.53241,646.98969,103782,-97.21641,830.85321,629.3996,103785,-73.22549,824.73169,630.90417,103838,-70.22076,845.89221,646.32733,103816,-86.18002,890.58813,780.3457,103805,-89.12263,885.70685,756.17749,103804,-63.55561,890.30658,754.0293,103814,-61.88025,894.39648,778.72882,103778,-77.58089,874.49353,708.76447,103807,-74.8403,876.45868,732.02954
1045,0.066,0.347,0.471,0.0,103780,-93.17231,845.53253,646.9715,103782,-97.19844,830.81696,629.39734,103785,-73.23763,824.71942,630.8974,103838,-70.23396,845.8692,646.30682,103816,-86.06928,890.40594,780.43054,103805,-88.93151,885.44061,756.11731,103804,-63.33048,889.96338,753.92297,103814,-61.80719,893.97009,778.72522,103778,-77.56297,874.54004,708.73859,103807,-74.81867,876.4328,732.0365
1046,0.066,0.348,0.47,0.0,103780,-93.24252,845.53412,646.98969,103782,-97.20087,830.80835,629.38788,103785,-73.25378,824.70264,630.87787,103838,-70.20544,845.87408,646.29218,103816,-85.95132,890.21582,780.48633,103805,-88.85338,885.35077,756.17401,103804,-63.22182,889.77875,753.96991,103814,-61.67147,893.64917,778.71698,103778,-77.57658,874.63879,708.71106,103807,-74.78949,876.41187,732.04022
1047,0.066,0.347,0.47,0.0,103780,-93.18478,845.50763,646.92566,103782,-97.19427,830.75281,629.34546,103785,-73.26537,824.65088,630.87158,103838,-70.18422,845.84412,646.2821,103816,-85.92294,890.15179,780.71381,103805,-88.78581,885.22913,756.21619,103804,-63.38158,889.56903,754.11102,103814,-61.64582,893.43884,778.79004,103778,-77.59185,874.70203,708.66083,103807,-74.97826,876.38062,732.1203
1048,0.066,0.347,0.47,0.0,103780,-93.19447,845.48206,646.90039,103782,-97.18633,830.66876,629.30243,103785,-73.33186,824.58856,630.83905,103838,-70.19381,845.83435,646.27625,103816,-85.67309,889.87323,780.90112,103805,-88.71587,885.00372,756.35059,103804,-63.27763,889.2182,754.06512,103814,-61.51469,893.11438,778.85187,103778,-77.62445,874.78094,708.6225,103807,-74.9537,876.27252,732.15686
1049,0.066,0.348,0.471,0.0,103780,-93.28228,845.48065,646.91467,103782,-97.17809,830.67786,629.2699,103785,-73.32443,824.58136,630.84668,103838,-70.1972,845.84595,646.28302,103816,-85.69894,888.4635,780.70435,103805,-88.60461,884.59247,756.65033,103804,-63.17459,888.60077,754.02747,103814,-61.10524,892.28333,779.07715,103778,-77.50366,874.68903,708.53064,103807,-75.03024,876.28705,732.23114
1050,0.066,0.349,0.47,0.0,103780,-93.29274,845.51642,646.90222,103782,-97.22501,830.75226,629.30432,103785,-73.33627,824.62164,630.84741,103838,-70.20258,845.86798,646.27319,103816,-85.44869,887.31189,780.93243,103805,-88.54018,884.05682,756.97491,103804,-62.83234,887.80292,754.22186,103814,-61.10903,891.48041,779.74121,103778,-77.59966,874.8103,708.57843,103807,-74.54433,875.88434,732.31372
1051,0.066,0.347,0.47,0.0,103780,-93.29588,845.59326,646.9317,103782,-97.26376,830.84174,629.31342,103785,-73.30903,824.71893,630.87335,103838,-70.18677,845.96515,646.25867,103816,-85.00797,886.08154,781.76105,103805,-88.3349,883.49182,757.74286,103804,-62.97111,886.90436,754.9776,103814,-60.81544,889.19879,779.81433,103778,-77.60639,874.84888,708.64563,103807,-74.76945,875.56726,732.67786
1052,0.066,0.347,0.47,0.0,103780,-93.28544,845.61835,646.9071,103782,-97.25677,830.9118,629.33142,103785,-73.30699,824.78149,630.91083,103838,-70.29343,846.00854,646.26581,103816,-84.70358,884.15533,782.24451,103805,-87.94289,882.12335,757.92633,103804,-62.66537,885.87085,755.34241,103814,-60.38427,888.05487,780.70905,103778,-77.80038,875.06995,708.83331,103807,-74.67535,875.20679,732.94818
1053,0.066,0.346,0.47,0.0,103780,-93.3113,845.69641,646.97803,103782,-97.28813,830.9873,629.34088,103785,-73.31502,824.81165,630.93414,103838,-70.30188,846.06488,646.27063,103816,-84.28003,882.41632,782.71259,103805,-87.80016,880.6236,758.14044,103804,-62.3286,884.92432,755.97968,103814,-60.17075,885.88525,781.04321,103778,-77.77362,875.05573,708.94659,103807,-74.55885,874.76483,733.23413
1054,0.066,0.344,0.47,0.0,103780,-93.31839,845.68848,646.94897,103782,-97.32168,831.02185,629.36029,103785,-73.37779,824.83704,630.96289,103838,-70.33633,846.06915,646.29279,103816,-83.89394,880.65265,783.20392,103805,-87.42579,879.71118,758.71545,103804,-61.95856,883.21106,756.19165,103814,-59.84198,883.93866,781.64642,103778,-77.74566,875.05603,709.04303,103807,-74.13053,874.46344,733.5816
1055,0.066,0.343,0.472,0.0,103780,-93.34296,845.76385,646.99951,103782,-97.33046,831.05768,629.38525,103785,-73.39009,824.86523,631.00537,103838,-70.38815,846.10181,646.3031,103816,-83.71677,878.52081,783.5647,103805,-87.06215,878.69373,759.35059,103804,-61.83213,882.32654,756.7746,103814,-59.18595,881.4682,781.74506,103778,-77.89487,875.56921,709.4223,103807,-74.12044,873.46924,733.4212
1056,0.066,0.343,0.472,0.0,103780,-93.38233,845.82379,647.05011,103782,-97.35991,831.06067,629.38989,103785,-73.43545,824.96234,631.04791,103838,-70.49477,846.09186,646.32178,103816,-82.93294,876.71771,783.91876,103805,-86.99528,877.11835,759.42334,103804,-61.3672,880.92175,757.04407,103814,-58.89459,879.77203,782.16577,103778,-77.82404,875.58435,709.48987,103807,-73.95799,873.06299,733.57239
1057,0.066,0.341,0.472,0.0,103780,-93.43314,845.86993,647.0697,103782,-97.37968,831.04529,629.5722,103785,-73.47349,824.9729,631.10333,103838,-69.02377,842.17316,649.14911,103816,-82.73119,874.87036,784.10651,103805,-86.78101,876.29028,759.66724,103804,-61.64962,879.27515,757.07971,103814,-58.44782,877.73938,782.15637,103778,-77.77118,875.68036,709.50122,103807,-73.76917,872.57501,733.5791
1058,0.066,0.339,0.473,0.0,103780,-93.46362,845.867,647.04449,103782,-97.39514,831.04102,629.56244,103785,-73.59095,824.93402,631.07593,103838,-69.11664,842.16626,649.15399,103816,-82.38992,873.20923,784.15845,103805,-86.71266,875.45911,759.85229,103804,-60.97397,878.56818,757.26904,103814,-58.15523,875.90326,782.27228,103778,-77.63365,876.12006,709.59985,103807,-73.69987,872.20447,733.64014
1059,0.067,0.337,0.473,0.0,103780,-93.47868,845.88361,647.01855,103782,-97.39457,831.03571,629.53882,103785,-73.60435,824.92719,631.08234,103838,-69.11037,842.15271,649.13129,103816,-82.26401,870.95807,784.06512,103805,-86.04881,873.97693,759.96198,103804,-60.10391,878.58374,758.26782,103814,-57.73493,873.86279,782.32153,103778,-77.64016,875.97113,709.27179,103807,-73.74325,871.75421,733.6297
1060,0.067,0.336,0.472,0.0,103780,-93.54055,845.90869,646.95868,103782,-97.41558,831.01111,629.52258,103785,-73.63327,824.92969,631.05554,103838,-69.02134,842.29376,648.98468,103816,-81.67779,867.99023,784.06244,103805,-85.84367,872.08667,760.14154,103804,-60.01567,876.13434,758.2218,103814,-57.10543,870.55176,782.16321,103778,-77.65491,876.3288,709.46948,103807,-73.71208,871.18597,733.75702
1061,0.067,0.336,0.472,0.0,103780,-93.59473,846.05212,646.97925,103782,-97.41704,831.10291,629.50165,103785,-73.68519,825.16876,631.10474,103838,-69.17583,842.39642,648.9104,103816,-81.14718,863.92566,783.96313,103805,-85.79911,870.64941,760.82971,103804,-60.47339,873.47021,758.10699,103814,-56.84967,866.41376,781.91956,103778,-77.69172,876.37128,709.61652,103807,-73.64156,870.39954,733.81281
1062,0.067,0.33,0.464,0.0,103780,-93.62547,846.2879,647.10406,103782,-97.43643,831.19586,629.53125,103785,-73.69065,825.38641,631.18341,103838,-69.731,841.97565,647.81671,103816,-80.91097,860.18744,783.776,103805,-85.47763,867.76471,760.73749,103804,-60.08366,870.841,758.29413,103814,-56.67402,862.59766,781.79193,103778,-77.67981,876.41559,710.09821,103807,-73.49007,869.12018,733.73096
1063,0.067,0.318,0.455,0.0,103780,-93.67609,846.42883,647.15125,103782,-97.45613,831.27563,629.53558,103785,-73.70654,825.54132,631.21246,103838,-69.86578,841.61566,648.15234,103816,-80.70051,856.83783,783.30823,103805,-85.27806,865.69586,760.87646,103804,-60.10268,868.59747,758.34106,103814,-56.39738,859.2605,781.4682,103778,-77.66283,876.42938,710.35638,103807,-73.55602,868.44946,733.88354
1064,0.067,0.312,0.433,0.0,103780,-93.75484,846.50842,647.14258,103782,-97.46781,831.34351,629.50836,103785,-73.74866,825.61194,631.20154,103838,-69.91402,841.64893,648.14374,103816,-80.69365,854.73395,783.16736,103805,-84.96382,864.03229,760.58936,103804,-60.13475,866.77625,758.3808,103814,-55.81722,857.0235,781.16791,103778,-77.78985,876.48517,710.50751,103807,-73.56741,868.02106,733.90417
1065,0.067,0.312,0.433,0.0,103780,-93.76994,846.54718,647.06543,103782,-97.47456,831.36633,629.47693,103785,-73.74606,825.62756,631.18677,103838,-69.96067,841.65948,648.12439,103816,-80.18393,852.77216,782.57684,103805,-85.00014,862.90613,760.53577,103804,-59.6828,865.73456,757.8764,103814,-56.06942,855.01227,780.40192,103778,-77.85474,876.54791,710.48535,103807,-73.60112,867.75635,733.82104
1066,0.067,0.305,0.411,0.0,103780,-93.78329,846.57123,646.96503,103782,-97.47094,831.37872,629.45331,103785,-73.76128,825.62494,631.14551,103838,-70.03008,841.62018,648.10559,103816,-80.03085,851.44263,782.02545,103805,-84.70429,861.93768,760.12494,103804,-59.75932,865.07068,757.70264,103814,-55.66942,853.8136,779.91571,103778,-77.98096,876.61829,710.38953,103807,-73.65083,867.55646,733.70966
1067,0.067,0.492,0.402,0.0,103780,-93.80607,846.57355,646.88165,103782,-97.47354,831.38544,629.42743,103785,-73.75839,825.64807,631.14874,103838,-70.12039,841.60352,648.09064,103816,-80.10757,850.4704,781.59479,103805,-84.83527,861.3653,759.94293,103804,-59.9672,863.66174,757.16956,103814,-55.6432,852.67383,779.58472,103778,-77.88808,877.07794,710.48926,103807,-73.16522,867.672,733.59308
1068,0.067,0.299,0.39,0.0,103780,-93.83319,846.6098,646.83368,103782,-97.48916,831.41907,629.40417,103785,-73.77675,825.67554,631.15131,103838,-70.09463,841.65454,648.06049,103816,-80.16462,849.30933,781.03284,103805,-84.89793,860.76947,759.76459,103804,-59.47054,863.57288,757.01367,103814,-55.58664,851.68518,779.19635,103778,-77.98073,877.19116,710.43213,103807,-73.20424,867.54419,733.4964
1069,0.067,0.295,0.379,0.0,103780,-93.90084,846.66418,646.83148,103782,-97.48743,831.44165,629.38806,103785,-73.78312,825.73474,631.15356,103838,-70.13589,841.67554,648.04749,103816,-80.17569,848.49829,780.82782,103805,-84.89025,860.10278,759.53387,103804,-59.46422,862.99219,756.89032,103814,-55.74562,851.0235,778.92651,103778,-78.04082,877.22467,710.38367,103807,-73.24904,867.37982,733.39441
1070,0.067,0.295,0.379,0.0,103780,-93.93098,846.71112,646.77777,103782,-97.85579,830.98615,629.47705,103785,-73.79526,825.79248,631.15576,103838,-70.21914,841.66956,648.02454,103816,-80.68678,847.88843,780.66223,103805,-84.83031,859.41107,759.39685,103804,-59.49458,862.44727,756.78076,103814,-56.49115,848.72491,777.96234,103778,-78.29807,876.88458,710.23999,103807,-73.78194,866.78101,733.26202
1071,0.067,0.428,0.375,0.0,103780,-93.95992,846.76776,646.78333,103782,-97.88009,831.0069,629.46002,103785,-73.83145,825.83209,631.14526,103838,-70.19309,841.70013,648.01154,103816,-80.187,846.51495,780.18799,103805,-84.92326,858.79578,759.31702,103804,-59.56387,861.79858,756.62415,103814,-56.3189,847.76038,777.75159,103778,-77.56499,876.89056,710.59729,103807,-74.73279,866.19965,732.95825
1072,0.067,0.291,0.366,0.0,103780,-93.99228,846.79333,646.81439,103782,-97.88582,831.03741,629.46771,103785,-73.87105,825.91266,631.18744,103838,-70.22012,841.71155,648.02472,103816,-80.03151,845.1767,779.80457,103805,-84.93061,857.92395,759.16766,103804,-59.55441,860.98029,756.59229,103814,-56.19202,846.74738,777.44507,103778,-78.22385,876.95648,710.51129,103807,-73.61679,866.19592,733.3186
1073,0.07,0.287,0.361,0.0,103780,-94.00703,846.85815,646.88782,103782,-97.86536,831.10059,629.47803,103785,-73.88409,825.97955,631.22369,103838,-70.21587,841.71545,648.03748,103816,-80.00218,843.92175,779.45142,103805,-84.79688,857.06842,759.10309,103804,-59.43561,860.03894,756.55182,103814,-56.03703,845.49255,777.07288,103778,-78.03605,876.81738,710.57697,103807,-73.59592,865.80792,733.36145
1074,0.07,0.287,0.361,0.0,103780,-94.10426,846.81702,647.00745,103782,-97.85639,831.1604,629.48792,103785,-73.93021,826.05786,631.25842,103838,-70.29684,841.62018,648.64575,103816,-79.82021,842.54016,779.00574,103805,-84.6125,856.25592,758.99249,103804,-59.2576,859.17297,756.36237,103814,-55.49137,845.05939,776.95856,103778,-78.00352,876.74402,710.68579,103807,-73.13403,865.45154,733.27661
1075,0.067,0.357,0.364,0.0,103780,-94.02988,846.94739,646.96405,103782,-97.8567,831.19702,629.4837,103785,-73.93317,826.08948,631.27441,103838,-70.32183,841.70654,648.08795,103816,-80.2099,842.23242,778.98273,103805,-84.45749,855.74945,758.95166,103804,-59.19666,858.67554,756.26117,103814,-55.35684,844.28534,776.70862,103778,-77.93764,876.68787,710.74707,103807,-73.04,865.27899,733.29712
1076,0.067,0.282,0.342,0.0,103780,-94.03202,846.93433,646.98254,103782,-97.86787,831.18896,629.49091,103785,-73.94827,826.09448,631.28741,103838,-70.32417,841.70203,648.08698,103816,-79.66155,841.30603,778.50952,103805,-84.78248,854.74731,758.81647,103804,-59.11115,858.276,756.13763,103814,-55.09467,843.49554,776.43848,103778,-77.89352,876.62933,710.81238,103807,-72.98926,865.15277,733.31421
1077,0.08,0.281,0.339,0.0,103780,-94.03481,846.91022,646.99341,103782,-97.87454,831.17828,629.50043,103785,-73.96043,826.08032,631.29822,103838,-70.29259,841.70947,648.08453,103816,-79.46951,840.7038,778.29016,103805,-84.34542,854.96381,758.86682,103804,-59.0057,857.93042,756.11847,103814,-54.88382,842.91998,776.28003,103778,-77.84233,876.55286,710.86823,103807,-72.93897,865.01709,733.31158
1078,0.08,0.281,0.339,0.0,103780,-94.02164,846.90125,647.03455,103782,-97.88597,831.15704,629.52588,103785,-73.94985,826.0636,631.31116,103838,-70.30399,841.68176,648.11487,103816,-79.38721,840.50769,778.31702,103805,-84.32007,854.81689,758.91681,103804,-58.91081,857.67114,756.18457,103814,-54.86073,842.70929,776.32166,103778,-77.76395,876.42853,710.94965,103807,-72.87757,864.92371,733.38513
1079,0.067,0.307,0.401,0.0,103780,-94.09085,846.79083,647.12842,103782,-97.87093,831.17438,629.52765,103785,-73.95212,826.07886,631.29773,103838,-70.3,841.59167,648.66815,103816,-79.33123,840.6684,778.66333,103805,-84.25143,854.88025,759.09918,103804,-58.88389,857.66003,756.34796,103814,-54.87296,842.73956,776.53528,103778,-77.74369,876.27893,711.05176,103807,-72.83659,864.84613,733.51093
1080,0.067,0.28,0.34,0.0,103780,-93.97893,846.90161,647.07086,103782,-97.84403,831.22864,629.52673,103785,-73.9448,826.11774,631.27148,103838,-70.28761,841.7002,648.10541,103816,-79.37937,841.48981,779.30658,103805,-84.20329,855.33795,759.46112,103804,-58.90454,858.01935,756.63141,103814,-54.93925,843.40619,777.07141,103778,-77.7737,876.10114,711.14734,103807,-72.8858,864.83209,733.71753
1081,0.067,0.281,0.347,0.0,103780,-93.96021,846.89764,647.11768,103782,-97.85717,831.20502,629.53082,103785,-73.93917,826.13586,631.29498,103838,-69.67235,841.98816,648.09778,103816,-79.54201,842.46716,779.96094,103805,-84.17289,855.94415,759.73492,103804,-58.9577,858.72858,757.02649,103814,-55.14374,844.64349,777.90436,103778,-77.83098,875.83746,711.23199,103807,-72.90989,864.88239,733.93256
1082,0.067,0.293,0.553,0.0,103780,-93.93532,846.85437,647.20782,103782,-97.84548,831.1886,629.55487,103785,-73.9353,826.10028,631.29138,103838,-70.26762,841.67548,648.14856,103816,-79.76699,843.69525,780.51892,103805,-84.42736,856.65869,760.08838,103804,-59.08992,859.45129,757.51813,103814,-55.7296,845.02087,778.27808,103778,-77.88074,875.612,711.28967,103807,-73.38878,865.0719,734.24176
1083,0.067,0.293,0.553,0.0,103780,-93.92278,846.77789,647.28741,103782,-97.86864,831.14532,629.58801,103785,-73.93201,826.05634,631.32263,103838,-70.27464,841.66431,648.21228,103816,-80.10758,844.87054,781.22437,103805,-84.86802,857.47205,760.41052,103804,-59.33638,860.21106,758.04779,103814,-56.10106,846.0578,778.77808,103778,-77.8847,875.39893,711.36017,103807,-73.49031,865.17816,734.41779
1084,0.067,0.292,0.376,0.0,103780,-93.89605,846.72809,647.36536,103782,-97.8074,831.17206,629.61981,103785,-73.90562,826.02838,631.34497,103838,-70.21568,841.64185,648.25238,103816,-80.47952,845.96033,781.8963,103805,-85.05382,858.07202,760.65985,103804,-59.55516,861.04517,758.38721,103814,-56.35916,846.95996,779.33331,103778,-77.90829,875.25714,711.44391,103807,-73.58697,865.31403,734.58173
1085,0.067,0.295,0.393,0.0,103780,-93.88686,846.66754,647.41437,103782,-97.85932,831.07477,629.65027,103785,-73.87945,825.9671,631.383,103838,-70.56966,841.75397,648.89801,103816,-81.10718,847.0567,782.4848,103805,-85.14513,859.0329,760.97437,103804,-59.71736,861.97943,758.76282,103814,-56.19341,850.02209,780.80994,103778,-77.08028,875.61127,711.90918,103807,-72.96338,865.97888,734.88513
1086,0.067,0.295,0.393,0.0,103780,-93.87906,846.62073,647.47009,103782,-97.47543,831.53711,629.59058,103785,-73.86485,825.92487,631.41779,103838,-70.53132,841.71198,648.99805,103816,-80.95673,849.54773,783.00079,103805,-85.61032,860.28638,761.28552,103804,-59.96478,863.30914,758.98138,103814,-56.5329,852.11182,781.43665,103778,-77.87238,875.0918,711.43817,103807,-73.698,865.94598,734.92395
1087,0.067,0.302,0.772,0.0,103780,-93.84771,846.56622,647.50079,103782,-97.48932,831.46356,629.63055,103785,-73.82201,825.83057,631.43842,103838,-70.48029,841.64941,649.02557,103816,-81.17883,851.83606,783.49158,103805,-85.88937,862.01282,761.57684,103804,-59.7472,864.39343,758.86145,103814,-56.93988,854.30664,781.94305,103778,-77.17283,875.13733,711.57568,103807,-73.75889,866.60663,735.03137
1088,0.067,0.306,0.42,0.0,103780,-93.75137,846.48071,647.4566,103782,-97.49084,831.40106,629.63007,103785,-73.78818,825.69348,631.39795,103838,-70.42497,841.57678,649.07764,103816,-81.48489,854.23572,784.00922,103805,-86.12072,863.71332,761.73169,103804,-60.95493,866.72333,759.40332,103814,-57.23996,857.06238,782.48456,103778,-78.02205,875.04669,711.25677,103807,-74.04649,867.06458,734.86188
1089,0.066,0.314,0.44,0.0,103780,-93.71526,846.41034,647.46899,103782,-97.46651,831.33722,629.63257,103785,-73.7654,825.56067,631.38269,103838,-70.37234,841.51208,649.12885,103816,-81.85896,856.85223,784.4389,103805,-86.38958,865.27075,761.65564,103804,-61.48631,868.84393,759.77075,103814,-57.56044,859.68121,782.90234,103778,-78.05034,875.0481,711.1322,103807,-74.07466,867.61334,734.69757
1090,0.066,0.321,0.957,0.0,103780,-93.68916,846.34259,647.42859,103782,-97.46812,831.26697,629.64716,103785,-73.75318,825.49323,631.3454,103838,-70.51203,841.65594,649.16901,103816,-82.26183,859.599,784.74701,103805,-86.77428,867.25848,761.87793,103804,-61.55161,870.27673,759.42566,103814,-57.93999,862.5636,783.35492,103778,-78.10179,874.97717,711.00623,103807,-74.1603,868.1358,734.66809
1091,0.066,0.321,0.957,0.0,103780,-93.65817,846.2948,647.42419,103782,-97.4442,831.24298,629.65326,103785,-73.71869,825.45837,631.36414,103838,-70.38882,841.64661,649.20667,103816,-82.61506,862.31732,785.06897,103805,-86.99903,869.24805,761.91571,103804,-62.08633,872.48706,759.73425,103814,-58.39741,865.22009,783.43658,103778,-78.1179,874.97656,710.93677,103807,-74.23351,868.64514,734.68842
1092,0.066,0.325,0.46,0.0,103780,-93.64001,846.28223,647.42657,103782,-97.4288,831.22705,629.65686,103785,-73.69804,825.4325,631.34717,103838,-70.37736,841.60846,649.26465,103816,-82.87611,865.0166,785.13049,103805,-86.89314,870.74658,761.63043,103804,-61.07793,874.54303,759.93768,103814,-58.43553,868.11346,783.82947,103778,-78.16579,875.04919,710.89429,103807,-74.29765,869.66193,734.81342
1093,0.066,0.331,0.467,0.0,103780,-93.61742,846.27954,647.44263,103782,-97.40511,831.2251,629.66968,103785,-73.6966,825.4043,631.34692,103838,-70.26263,841.6524,649.24396,103816,-83.16549,867.37323,784.98706,103805,-87.35062,871.93597,761.23444,103804,-61.52029,874.93237,758.87683,103814,-58.67635,870.77142,783.78955,103778,-78.09743,874.9502,710.7525,103807,-74.33801,870.39032,734.72296
1094,0.066,0.335,0.469,0.0,103780,-93.59589,846.24847,647.42999,103782,-97.40557,831.2016,629.65558,103785,-73.67915,825.36462,631.31952,103838,-69.68308,841.83411,649.49329,103816,-83.28066,869.91858,785.18024,103805,-86.98403,873.01324,760.82324,103804,-61.74703,877.25806,759.2337,103814,-58.95805,872.72186,783.40485,103778,-77.51017,875.24109,710.95868,103807,-74.27933,871.07855,734.67737
1095,0.066,0.337,0.47,0.0,103780,-93.56705,846.1662,647.40686,103782,-97.40366,831.17719,629.65875,103785,-73.67431,825.29852,631.32611,103838,-69.60902,841.83734,649.55225,103816,-83.30468,872.04425,785.0296,103805,-87.17275,874.50665,760.67017,103804,-61.59227,877.76013,758.44281,103814,-59.04854,875.05597,783.39349,103778,-77.4457,875.29425,710.88989,103807,-74.21557,871.57806,734.59009
1096,0.066,0.337,0.47,0.0,103780,-93.55487,846.11078,647.38318,103782,-97.38983,831.16351,629.65546,103785,-73.65103,825.27344,631.32953,103838,-69.47997,841.88275,649.55188,103816,-83.35968,874.05511,784.79089,103805,-87.43924,876.43469,760.74774,103804,-61.78561,879.01941,758.08508,103814,-59.11977,876.75049,783.05109,103778,-77.4094,875.30255,710.78735,103807,-74.20091,872.04688,734.44098
1097,0.066,0.338,0.47,0.0,103780,-93.51984,846.11542,647.41376,103782,-97.38348,831.13617,629.66589,103785,-73.56974,825.255,631.34875,103838,-69.42839,841.89062,649.58118,103816,-83.33917,876.20044,784.67267,103805,-87.35251,876.47021,759.92261,103804,-61.84543,880.1532,757.63281,103814,-59.32676,878.9762,782.96075,103778,-77.34064,875.37085,710.66632,103807,-74.29762,872.68658,734.3728
1098,0.066,0.34,0.471,0.0,103780,-93.47043,846.08868,647.38037,103782,-97.36635,831.13464,629.66968,103785,-73.57591,825.23816,631.33368,103838,-69.31918,841.91583,649.56726,103816,-84.1847,877.66693,784.2403,103805,-87.40866,878.09711,759.82562,103804,-62.01138,881.42542,757.42249,103814,-59.59752,880.38861,782.37854,103778,-77.41946,875.44788,710.49377,103807,-74.39606,873.30115,734.23749
1099,0.066,0.341,0.47,0.0,103780,-93.43549,846.06537,647.36505,103782,-97.36336,831.10529,629.67218,103785,-73.55621,825.15472,631.29431,103838,-69.26875,841.92755,649.56818,103816,-84.29724,878.94214,783.64783,103805,-87.51589,878.98016,759.54504,103804,-62.32556,882.06714,756.81696,103814,-60.03387,882.30237,782.2149,103778,-77.83167,874.59381,709.67523,103807,-74.4044,873.78442,734.05902
1100,0.066,0.341,0.47,0.0,103780,-93.42658,845.94507,647.27991,103782,-97.35294,831.08069,629.64996,103785,-73.51253,825.07513,631.26141,103838,-69.21899,841.95782,649.48132,103816,-84.14787,880.53973,783.54041,103805,-87.64981,879.61578,759.06897,103804,-62.3583,882.58966,756.47644,103814,-60.08661,883.32831,781.89514,103778,-77.83027,874.67499,709.49084,103807,-74.31264,874.13684,733.87201
1101,0.066,0.343,0.47,0.0,103780,-93.39874,845.81781,647.18127,103782,-97.35159,831.05847,629.61224,103785,-73.45351,825.0152,631.2287,103838,-69.08467,841.98853,649.50165,103816,-84.37071,881.52112,783.22546,103805,-87.76259,880.10144,758.71307,103804,-62.25574,883.57812,756.35419,103814,-60.12261,884.30591,781.41943,103778,-77.81877,874.70538,709.37408,103807,-74.31979,874.4104,733.72046
1102,0.163,0.344,0.47,0.0,103780,-93.40221,845.7796,647.1391,103782,-97.33233,831.03271,629.63318,103785,-73.3979,825.005,631.22107,103838,-69.09457,842.02344,649.45514,103816,-84.37864,882.22369,782.98761,103805,-87.8853,880.56403,758.38452,103804,-62.87057,884.74139,756.4657,103814,-60.26135,885.19067,781.36414,103778,-77.81344,874.73669,709.29193,103807,-74.75625,874.41504,733.46893
1103,0.066,0.345,0.468,0.0,103780,-93.36321,845.84387,647.17529,103782,-97.32877,831.03741,629.61224,103785,-73.37734,825.02313,631.21686,103838,-69.08483,842.02954,649.40131,103816,-84.4858,882.79791,782.79095,103805,-87.94888,881.13751,758.31842,103804,-62.38404,884.78955,756.13776,103814,-60.25127,885.81097,781.27576,103778,-77.79659,874.75391,709.25208,103807,-74.71606,874.60059,733.41241
1104,0.066,0.345,0.468,0.0,103780,-93.32629,845.8692,647.18408,103782,-97.30544,831.05743,629.62177,103785,-73.3682,825.02905,631.21393,103838,-69.05867,842.03571,649.42035,103816,-84.48205,883.19098,782.68854,103805,-87.83932,881.70801,758.31195,103804,-62.36033,885.06061,756.09119,103814,-60.1507,886.39258,781.19385,103778,-77.73589,874.78217,709.20831,103807,-74.70272,874.73035,733.34882
