1,746.49523750,-140.71941000,889.54527000,-0.02020883,-0.69448908,0.38233594,0.60917629,2,823.37256000,-228.11889750,883.97777000,0.69074171,-0.54494031,-0.09055700,0.46659980,0.14600000,0.19200000,0.25700000,0.00000000
1,746.49792500,-140.74211000,889.58168000,-0.02060552,-0.69422275,0.38290634,0.60910830,2,823.43314750,-227.71083500,883.60360500,0.69641043,-0.53494250,-0.08835156,0.47015214,0.14600000,0.19200000,0.25700000,0.00000000
1,746.49142500,-140.75201500,889.59224000,-0.02044784,-0.69438600,0.38244013,0.60922042,2,823.63279750,-227.49640000,883.64738500,0.70530858,-0.52327559,-0.10285127,0.46705897,0.14700000,0.19300000,0.19300000,0.00000000
1,746.49035500,-140.72859750,889.61626000,-0.02102442,-0.69448643,0.38249001,0.60905498,2,823.56571750,-226.75159000,882.98477250,0.67956401,-0.54323015,-0.04492279,0.49099461,0.14600000,0.19000000,0.18700000,0.00000000
1,746.49292000,-140.77984250,889.69769250,-0.02202527,-0.69524564,0.38281109,0.60795070,2,823.63264500,-227.39786500,883.70244000,0.69675458,-0.53755821,-0.10310008,0.46361040,0.14700000,0.19200000,0.22200000,0.00000000
1,746.47935500,-140.73600500,889.72244500,-0.02269598,-0.69470301,0.38366882,0.60800564,2,823.61808750,-227.13472500,883.67462000,0.70041624,-0.52988807,-0.09984982,0.46761709,0.14700000,0.19200000,0.22200000,0.00000000
1,746.45251250,-140.69251250,889.74035500,-0.02300377,-0.69459621,0.38401223,0.60789928,2,823.61523250,-227.04415500,883.77745000,0.69970941,-0.53030110,-0.09830383,0.46853371,0.14700000,0.18900000,0.18600000,0.00000000
1,746.42242500,-140.62036750,889.71913250,-0.02272127,-0.69555520,0.38370418,0.60700726,2,823.61468500,-226.90762500,883.90448000,0.70247295,-0.52630443,-0.09585808,0.46941094,0.14700000,0.19100000,0.18900000,0.00000000
1,746.40356250,-140.57329000,889.73249750,-0.02292583,-0.69506739,0.38453582,0.60703207,2,823.65594250,-227.00981750,884.11784250,0.69895999,-0.53426198,-0.09693859,0.46542666,0.14700000,0.19100000,0.20100000,0.00000000
1,746.38871750,-140.52977250,889.76610000,-0.02312175,-0.69486481,0.38503302,0.60694139,2,823.65133750,-227.07946750,884.24173000,0.69350389,-0.54199782,-0.09909817,0.46418774,0.14700000,0.19100000,0.20100000,0.00000000
1,746.46264500,-140.58583000,889.69772000,-0.01506802,-0.69811460,0.38197900,0.60539326,2,823.59274250,-226.74585000,884.07720750,0.69996591,-0.53042695,-0.09537437,0.46861359,0.14700000,0.19100000,0.18900000,0.00000000
1,746.43585250,-140.60229250,889.71432500,-0.01446981,-0.69864497,0.38146917,0.60511743,2,823.56380000,-226.43475500,883.86732500,0.70437486,-0.52840961,-0.10457445,0.46228078,0.14700000,0.19100000,0.18900000,0.00000000
1,746.15922750,-141.20812500,889.11699000,-0.01156094,-0.70613046,0.41391580,0.57438649,2,823.56239500,-226.31969500,883.69452250,0.70520843,-0.52851330,-0.10601762,0.46055948,0.14600000,0.18900000,0.18900000,0.00000000
1,746.05581750,-141.16619000,889.24314750,-0.01905133,-0.70260818,0.41752177,0.57589441,2,823.53541500,-225.97083500,883.41821250,0.71362190,-0.51566399,-0.10233389,0.46299266,0.14600000,0.18900000,0.18900000,0.00000000
1,746.02949500,-141.17391750,889.22342000,-0.01897986,-0.70321964,0.41682393,0.57565590,2,823.51754750,-225.94265500,883.33670000,0.71387968,-0.51612164,-0.10326977,0.46187619,0.14700000,0.19000000,0.18800000,0.00000000
1,746.01338000,-141.17607000,889.20347750,-0.01887163,-0.70349382,0.41638823,0.57563978,2,823.49176250,-225.98700750,883.30509750,0.71333410,-0.51721354,-0.10329396,0.46149211,0.14600000,0.18900000,0.18400000,0.00000000
1,746.26031250,-140.56636250,889.80474750,-0.02188903,-0.69669998,0.38129586,0.60724252,2,823.48893750,-226.34628500,883.46760500,0.70585617,-0.52937970,-0.10802877,0.45809822,0.14700000,0.54000000,0.18700000,0.00000000
1,746.22232000,-140.57432250,889.74080000,-0.02100623,-0.69706014,0.38170799,0.60660111,2,823.40928500,-226.63291500,883.50570500,0.70191670,-0.53324604,-0.10855907,0.45953948,0.14600000,0.19000000,0.18400000,0.00000000
1,746.20338250,-140.53933750,889.68335250,-0.02064175,-0.69751187,0.38092548,0.60658626,2,823.37076000,-227.29809000,883.92041000,0.69230373,-0.54462429,-0.09889913,0.46294587,0.14600000,0.19000000,0.18400000,0.00000000
1,745.92147750,-140.91090250,889.01052750,-0.01687686,-0.70395463,0.40797117,0.58113903,2,823.23667750,-227.67807750,884.13310500,0.69632980,-0.53797993,-0.10631482,0.46303300,0.14700000,0.19400000,0.19000000,0.00000000
1,746.07086250,-140.77242500,889.11877250,-0.01620434,-0.69753011,0.41491751,0.58397999,2,822.96614250,-228.38978250,884.51733250,0.68269138,-0.56208249,-0.09370473,0.45740045,0.14600000,0.57900000,0.18700000,0.00000000
1,746.03605750,-140.75703250,889.07679500,-0.01582377,-0.69772659,0.41460715,0.58397614,2,822.82286000,-229.00003750,884.95942750,0.68539174,-0.55450554,-0.11129396,0.45866700,0.14700000,0.19800000,0.19400000,0.00000000
1,745.97479250,-140.77310000,889.04849250,-0.01564984,-0.69776365,0.41467305,0.58388974,2,822.67231750,-230.02535500,885.59334000,0.66722634,-0.57798969,-0.10212322,0.45859327,0.14700000,0.19800000,0.19400000,0.00000000
1,745.91897750,-140.80503000,889.02217250,-0.01542677,-0.69835943,0.41384149,0.58377337,2,822.49867000,-230.48277000,885.88456750,0.67216058,-0.57101146,-0.10984183,0.45834576,0.14700000,0.20000000,0.19100000,0.00000000
1,745.86978000,-140.82205250,889.00870000,-0.01558370,-0.69892274,0.41286559,0.58378606,2,822.21370000,-230.74571500,885.99398750,0.66512850,-0.57589790,-0.08001248,0.46855491,0.14700000,0.56400000,0.19900000,0.00000000
1,745.61978250,-141.00482000,888.77052250,-0.01696049,-0.69476457,0.41145612,0.58967652,2,822.28672750,-231.72555750,886.96632500,0.66155861,-0.58560090,-0.09852560,0.45793503,0.14700000,0.20400000,0.20200000,0.00000000
1,745.67462250,-141.00698250,888.86817750,-0.01558624,-0.69896549,0.40571722,0.58872562,2,822.14500250,-232.07929750,887.06530750,0.65834063,-0.58641317,-0.09862368,0.46149818,0.14500000,0.20600000,0.20400000,0.00000000
