0.00000000,-189.90171814,870.83508301,983.48791504,0.97101462,0.23104009,0.06124601,0.06237131,0.00243723,-0.99805015
1.00000000,-189.73696899,870.98547363,983.41503906,0.97227365,0.22661312,0.05770969,0.05984198,-0.00254488,-0.99820459
2.00000000,-189.68690491,871.12896729,983.38739014,0.97298908,0.22418417,0.05507949,0.05776505,-0.00543332,-0.99831539
3.00000000,-189.63951111,871.22650146,983.39056396,0.97355467,0.22202542,0.05381431,0.05686647,-0.00737238,-0.99835461
4.00000000,-189.57041931,871.15515137,983.33837891,0.97145724,0.23004842,0.05786624,0.06096684,-0.00638676,-0.99811935
5.00000000,-189.55908203,871.14038086,983.37872314,0.97157103,0.22946219,0.05828210,0.06128226,-0.00596416,-0.99810266
6.00000000,-189.57336426,871.08508301,983.41064453,0.97135091,0.23043346,0.05811923,0.06119705,-0.00622582,-0.99810630
7.00000000,-189.59497070,871.04003906,983.44915771,0.97109705,0.23132962,0.05879757,0.06163561,-0.00505400,-0.99808592
8.00000000,-189.64848328,871.13128662,983.49023438,0.97298378,0.22409803,0.05552144,0.05828736,-0.00574088,-0.99828333
9.00000000,-189.60118103,871.10614014,983.40081787,0.97106516,0.23148814,0.05869956,0.06162614,-0.00542521,-0.99808455
10.00000000,-189.58906555,871.21203613,983.33557129,0.97113127,0.23144761,0.05775901,0.06115299,-0.00751054,-0.99810010
11.00000000,-189.62200928,871.39538574,983.09436035,0.97046036,0.23749144,0.04248004,0.04548155,-0.00717103,-0.99893951
12.00000000,-189.56175232,871.58502197,983.07684326,0.97183174,0.23227337,0.03990202,0.04228080,-0.00526989,-0.99909192
13.00000000,-189.54815674,871.66174316,983.04504395,0.97188127,0.23200925,0.04023021,0.04271053,-0.00567520,-0.99907142
14.00000000,-189.55351257,871.70330811,983.03918457,0.97183973,0.23233420,0.03934956,0.04210555,-0.00691307,-0.99908930
15.00000000,-189.55654907,871.67034912,983.05670166,0.97195125,0.23185377,0.03942791,0.04206984,-0.00645947,-0.99909377
16.00000000,-189.57530212,871.58740234,983.10296631,0.97210270,0.23128098,0.03905704,0.04140311,-0.00529695,-0.99912852
17.00000000,-189.56655884,871.48480225,983.16607666,0.97229522,0.23039381,0.03950521,0.04152204,-0.00391018,-0.99913007
18.00000000,-189.43569946,871.20214844,983.29589844,0.97409767,0.22030598,0.05098074,0.05645400,-0.01861560,-0.99823165
19.00000000,-189.44772339,871.19842529,983.29791260,0.97427958,0.21961632,0.05047777,0.05600894,-0.01902854,-0.99824893
20.00000000,-189.58743286,871.33056641,983.34094238,0.97190148,0.22871888,0.05563428,0.05977520,-0.01121163,-0.99814892
21.00000000,-189.49607849,871.27703857,983.23803711,0.97404909,0.22066319,0.05036039,0.05629047,-0.02066457,-0.99820048
22.00000000,-189.67143250,871.48284912,983.08544922,0.97101229,0.23546863,0.04110485,0.04499633,-0.01117504,-0.99892473
23.00000000,-189.68249512,871.48339844,983.07135010,0.97083634,0.23612744,0.04148086,0.04540002,-0.01118255,-0.99890631
24.00000000,-189.67648315,871.46667480,983.07684326,0.97087818,0.23600742,0.04118258,0.04512600,-0.01132965,-0.99891710
25.00000000,-189.64808655,871.41577148,983.11291504,0.97104222,0.23528510,0.04144821,0.04521459,-0.01063311,-0.99892080
26.00000000,-189.55845642,871.29705811,983.33166504,0.97172070,0.22947276,0.05568792,0.06008524,-0.01221466,-0.99811852
27.00000000,-189.51506042,871.23986816,983.36602783,0.97201610,0.22812915,0.05605209,0.06016528,-0.01111019,-0.99812669
28.00000000,-189.48617554,871.21264648,983.38360596,0.97198117,0.22808816,0.05681954,0.06069891,-0.01002383,-0.99810582
29.00000000,-189.45611572,871.22192383,983.37847900,0.97193348,0.22832847,0.05666935,0.06063563,-0.01038766,-0.99810588
30.00000000,-189.46192932,871.29296875,983.34899902,0.97196919,0.22825718,0.05634318,0.06063930,-0.01184630,-0.99808949
31.00000000,-189.36872864,871.31488037,983.23089600,0.97409135,0.22046217,0.05042339,0.05713324,-0.02416158,-0.99807417
32.00000000,-189.32145691,871.50390625,983.21838379,0.97514749,0.21617877,0.04851883,0.05447563,-0.02167845,-0.99827969
33.00000000,-189.49346924,871.81115723,983.05145264,0.97248626,0.22959311,0.03946463,0.04329745,-0.01167822,-0.99899393
34.00000000,-189.51716614,871.97186279,982.98144531,0.97245163,0.22977406,0.03926531,0.04374569,-0.01443565,-0.99893838
35.00000000,-189.44485474,872.04382324,982.99468994,0.97407240,0.22118959,0.04751999,0.05059657,-0.00826085,-0.99868500
36.00000000,-189.46965027,872.14398193,982.94677734,0.97398984,0.22184055,0.04615752,0.04992144,-0.01138651,-0.99868828
37.00000000,-189.49481201,872.17199707,982.94860840,0.97355056,0.22357965,0.04702638,0.05088380,-0.01152003,-0.99863821
38.00000000,-189.50314331,872.13446045,982.98046875,0.97361404,0.22331011,0.04699231,0.05082393,-0.01143873,-0.99864209
39.00000000,-189.50022888,872.04772949,983.03454590,0.97374624,0.22282796,0.04653966,0.04975407,-0.00883031,-0.99872243
40.00000000,-189.47460938,871.98126221,983.11260986,0.97381818,0.22263673,0.04594610,0.04890304,-0.00778365,-0.99877316
41.00000000,-189.46830750,871.99353027,983.13848877,0.97422171,0.22097415,0.04541479,0.04830304,-0.00768161,-0.99880314
42.00000000,-189.46891785,872.09747314,983.10284424,0.97414082,0.22127573,0.04568011,0.04913165,-0.01011658,-0.99874109
43.00000000,-189.49513245,872.28619385,983.03112793,0.97427046,0.22060111,0.04617623,0.05085707,-0.01558316,-0.99858433
44.00000000,-189.34259033,872.38073730,982.83300781,0.97215968,0.22875556,0.05075812,0.05366748,-0.00651121,-0.99853760
45.00000000,-189.72174072,873.08111572,982.87145996,0.96910042,0.24232806,0.04605952,0.05898450,-0.04635108,-0.99718219
46.00000000,-189.77626038,873.36358643,982.94256592,0.96958393,0.23764023,0.05860150,0.07413099,-0.05694032,-0.99562162
47.00000000,-189.96873474,873.67608643,982.82855225,0.97063309,0.23414141,0.05521961,0.07308140,-0.06830311,-0.99498427
48.00000000,-190.13195801,873.99572754,982.82171631,0.97305506,0.22519171,0.04952304,0.07028253,-0.08512032,-0.99388874
49.00000000,-190.07446289,873.94873047,982.75744629,0.97072423,0.23442665,0.05233224,0.07275157,-0.07931459,-0.99419135
50.00000000,-190.04473877,873.81158447,982.83105469,0.97048432,0.23513307,0.05359686,0.07389767,-0.07838798,-0.99418032
51.00000000,-189.94949341,873.55316162,982.97412109,0.96978348,0.23774868,0.05473143,0.07343617,-0.07053769,-0.99480230
52.00000000,-189.78327942,873.36389160,983.12884521,0.96848440,0.24225894,0.05786639,0.07521624,-0.06298435,-0.99517614
53.00000000,-189.73204041,873.29278564,983.03576660,0.96837807,0.24543610,0.04477756,0.06160618,-0.06131935,-0.99621516
54.00000000,-189.66578674,873.27661133,983.07977295,0.96867919,0.24448578,0.04344358,0.06019242,-0.06145394,-0.99629337
55.00000000,-189.62934875,873.36926270,983.11602783,0.96981657,0.24021322,0.04187404,0.05825432,-0.06149733,-0.99640578
56.00000000,-189.78817749,873.68804932,983.13470459,0.96843278,0.24559495,0.04267408,0.05973335,-0.06243324,-0.99626005
57.00000000,-189.58192444,873.78033447,983.24401855,0.97218132,0.22892660,0.04955950,0.06991344,-0.08166933,-0.99420434
58.00000000,-189.50514221,873.82427979,983.35229492,0.97433901,0.21810427,0.05562362,0.07416121,-0.07774508,-0.99421120
59.00000000,-189.52943420,873.84143066,983.36718750,0.97400063,0.21958297,0.05573212,0.07464195,-0.07877815,-0.99409384
60.00000000,-189.71981812,873.94213867,983.27215576,0.97092664,0.23493144,0.04592083,0.06351996,-0.06789780,-0.99566823
61.00000000,-189.79400635,873.78002930,983.28100586,0.96961099,0.23993295,0.04781995,0.06594232,-0.06807613,-0.99549854
62.00000000,-189.80172729,873.65075684,983.31665039,0.96867436,0.24349365,0.04879403,0.06644458,-0.06480575,-0.99568349
63.00000000,-189.66027832,873.39733887,983.30535889,0.97012961,0.23808108,0.04654014,0.06504445,-0.07046294,-0.99539149
64.00000000,-189.65007019,873.25964355,983.34619141,0.96947807,0.24046521,0.04784124,0.06584372,-0.06739283,-0.99555159
65.00000000,-189.60049438,873.16394043,983.39764404,0.96924448,0.24115799,0.04907059,0.06638597,-0.06420445,-0.99572641
66.00000000,-189.57687378,873.11523438,983.41015625,0.96972942,0.23938157,0.04818037,0.06535311,-0.06432176,-0.99578696
67.00000000,-189.56687927,873.14593506,983.36712646,0.97000974,0.23832759,0.04776044,0.06508855,-0.06537104,-0.99573594
68.00000000,-189.59672546,873.23303223,983.33734131,0.97027057,0.23733279,0.04741480,0.06527027,-0.06794643,-0.99555165
69.00000000,-189.64056396,873.30816650,983.28723145,0.97062981,0.23623157,0.04552443,0.06382482,-0.07040489,-0.99547458
70.00000000,-189.74002075,873.42742920,983.16534424,0.96942198,0.24227718,0.03902262,0.05959859,-0.07818556,-0.99515575
71.00000000,-189.84454346,873.61682129,983.24230957,0.96866149,0.24356362,0.04869972,0.06686479,-0.06687331,-0.99551851
72.00000000,-189.94747925,873.85980225,983.10852051,0.96818799,0.24689156,0.04070060,0.06229573,-0.08029485,-0.99482274
73.00000000,-189.56935120,873.80798340,983.26770020,0.97165060,0.22941345,0.05713620,0.07680124,-0.07771933,-0.99401271
74.00000000,-189.54594421,873.97045898,983.20489502,0.97221446,0.22687021,0.05769747,0.07749512,-0.07934225,-0.99383074
75.00000000,-189.52200317,874.18243408,983.09454346,0.97252560,0.22511628,0.05930135,0.07996183,-0.08379090,-0.99327010
76.00000000,-189.42408752,874.29235840,982.91363525,0.97451448,0.21750161,0.05490517,0.07415763,-0.08136129,-0.99392200
77.00000000,-189.48825073,874.48986816,982.89910889,0.97224385,0.22638294,0.05909836,0.08095013,-0.08848476,-0.99278277
78.00000000,-189.46646118,874.53479004,982.88995361,0.97247100,0.22550496,0.05871654,0.08054564,-0.08884740,-0.99278331
79.00000000,-189.45121765,874.54919434,982.89306641,0.97247148,0.22564913,0.05815211,0.07972743,-0.08770466,-0.99295098
80.00000000,-189.44944763,874.60339355,982.89044189,0.97248405,0.22545289,0.05870020,0.08027007,-0.08772409,-0.99290544
81.00000000,-189.49119568,874.64660645,982.80993652,0.97314543,0.22243610,0.05924660,0.07993457,-0.08517933,-0.99315405
82.00000000,-189.63960266,874.91271973,982.81665039,0.97433788,0.21842098,0.05438711,0.07762731,-0.09926546,-0.99202842
83.00000000,-189.89506531,875.08734131,982.62829590,0.97205406,0.22885060,0.05232827,0.07994192,-0.11310410,-0.99036193
